name;operator;network;wheelchair;geom
Langenhorn Nord;;;;0101000020E610000049D2DAD9FC082440380076C993D44A40
Sengelmannstraße (City Nord);;;;0101000020E6100000398FD48C560B24404C49206F03CE4A40
Kiwittsmoor;;;;0101000020E6100000FEE0325D3E082440832BEADD69D64A40
Fuhlsbüttel Nord;;;;0101000020E610000037E6D07D94082440DC0B7151D2D14A40
Langenhorn Markt;;;;0101000020E6100000E87AEC78DD082440AAEC05B012D34A40
Kornweg (Klein Borstel);S-Bahn Hamburg;HVV;;0101000020E6100000A0C4E74EB01B24402AD25856F5D04A40
Fuhlsbüttel;;;;0101000020E610000072265C7E960D2440D4ADE820F9D04A40
Klein Borstel;;;;0101000020E6100000A8678BB509112440AECA749E67D04A40
Alsterdorf;;;;0101000020E61000006A4A5755D405244044B7A8609ECD4A40
Lattenkamp (Sporthalle);;;;0101000020E6100000733E2B1F38FD23407F20D4A0C3CC4A40
Hudtwalckerstraße;;;;0101000020E610000089DA9145F5FD234034CB54771BCC4A40
Hoheneichen;S-Bahn Hamburg;HVV;;0101000020E610000088653387A4222440C1385DBB59D14A40
U Langenhorn Markt;;;;0101000020E61000008DE843BC1A092440D3495B012AD34A40
Kielkoppelstraße;;;;0101000020E6100000D44C52F41B552440D85E55078ACB4A40
Brillkamp;;;;0101000020E610000051A0F42AD71824409F9C572BC9D24A40
U Volksdorf;;;;0101000020E61000005D250E8FB353244075F7EFB03FD34A40
Sperlingsweg;;;;0101000020E61000000E5B69087DF323406988CF42A7D24A40
Teufelsbrück, Fähre;;;;0101000020E610000037D43950F1B923409D3E4C0C13C64A40
Wesselstraat;;;;0101000020E610000025F95B4C7D22244050A335ABE3D34A40
Wandsbeker Chaussee;S-Bahn Hamburg;HVV;;0101000020E6100000532DD8FCAE1E24400C26FE28EAC84A40
Hoisbüttel;;;;0101000020E6100000AD7F21F5E84B2440849D071CAED64A40
Neuenfelder Straße, Schule;;;;0101000020E61000000008B364E9062440151C03571EBF4A40
Wandsbeker Chaussee;;;;0101000020E6100000B27389D9811D24408B00A777F1C84A40
Lübecker Straße;;;;0101000020E6100000A3B08BA2070E2440F220E28B9BC74A40
Ohlstedt;;;;0101000020E6100000D5B727A32546244001F4458CE8D84A40
Friedrichsberg;DB Netz AG;HVV;;0101000020E610000068F393C5581D2440EB0A11CBC1C94A40
Landwehr;;;;0101000020E610000065C746205E13244081B4FF01D6C74A40
Ernastraße;;HVV;;0101000020E61000008113C08355F72340E55F707264C24A40
Ritterstraße;;;;0101000020E6100000DF9F9CB2E4172440CDB79965AAC84A40
Barmbek;S-Bahn Hamburg;HVV;;0101000020E61000004938E3EAB61624401BBD1AA034CB4A40
Hauptbahnhof Nord;;;;0101000020E61000003FBB8D171C032440BC48FCE5EEC64A40
Hauptbahnhof Süd;;;;0101000020E6100000DFA5D425E30424407611F0B5B1C64A40
Hauptbahnhof Süd;;;;0101000020E61000000736F80CF2042440654799C3A4C64A40
Borgweg (Stadtpark);;;;0101000020E61000003B4D0B033B072440BB151D249FCB4A40
Habichtstraße;;;;0101000020E61000003A77BB5E9A1A2440B18F4E5DF9CB4A40
Sierichstraße;;;;0101000020E6100000A36B706C870024400EF7915B93CB4A40
Sülldorfer Landstraße;;;;0101000020E61000008778DAD083A523405614AFB2B6C94A40
Berliner Tor;;;;0101000020E6100000176E5402BD0B24407A612129D8C64A40
Goldröschenweg;;;;0101000020E61000000F5652DD12232440417562C55FD34A40
Wandsbek-Gartenstadt;;;;0101000020E61000003F71A5434C2624404D4B51D3D3CB4A40
Straßburger Straße;;;;0101000020E6100000AD95BF31BA222440C0EB33677DCA4A40
Glashütte, Markt;;;;0101000020E6100000C664BB8CAC122440DD4F7C6B16D84A40
Hochkamp;S-Bahn Hamburg;HVV;;0101000020E6100000A1F595AC2FAF23408D1A0236D6C74A40
Jungfernstieg;;;;0101000020E6100000A3A94313CDFC2340A54DD53DB2C64A40
Stadthausbrücke;S-Bahn Hamburg;HVV;;0101000020E610000018DF066B52F82340F1D69EFE58C64A40
Bergedorf;;;;0101000020E6100000F01D90DF366A244031DFB023C4BE4A40
Rothenburgsort;S-Bahn Hamburg;HVV;;0101000020E6100000FD4C62B59E1624402AE9BC21E8C44A40
Billwerder-Moorfleet;;;;0101000020E61000005EE1B8E754312440308D15EB0AC24A40
Rissen;;;;0101000020E61000006D32F499FD832340EDC84741A6CA4A40
Hittfeld;;;;0101000020E6100000F7EAE3A1EFF22340B6F1CC70A8B34A40
Bergedorf;S-Bahn Hamburg;;;0101000020E610000062B8DF466F692440499FFB17ADBE4A40
Fiersbarg;;;;0101000020E610000018957950F5302440415DEEDD30D84A40
Fischbek;;;;0101000020E61000006621F07673A32340434AA24DC4BC4A40
Landungsbrücken;S-Bahn Hamburg;HVV;;0101000020E61000002043C70E2AF12340CB98CCC2E8C54A40
Neuwiedenthal;;;;0101000020E61000007E8DC98745C12340A71600998CBC4A40
Neu Wulmstorf;;;;0101000020E6100000FAB836548C9323404EA3247F8BBC4A40
Hauptbahnhof/Mönckebergstraße;;;;0101000020E6100000EE128BCEE8012440D689703898C64A40
Wördemanns Weg;;;;0101000020E61000000FAB894F4BD523401A08B8D6CDCC4A40
Pinneberger Chaussee;;;;0101000020E610000034492C2977C72340C7B546A929CF4A40
Hauptbahnhof/Mönckebergstraße;;;;0101000020E61000001DACA4BA25022440C9D57E219AC64A40
Gerhart-Hauptmann-Platz;;;;0101000020E61000001E8A027D22FF2340B47FF9BF7EC64A40
U Hoheluftbrücke;;;;0101000020E61000006FDD280D90F32340B039AC1512CA4A40
U Stephansplatz;;;yes;0101000020E61000000155377238FA23403EB665C059C74A40
U Hoheluftbrücke;;;;0101000020E6100000A5AD0095E0F323401C7DCC0704CA4A40
Gerhart-Hauptmann-Platz;;;;0101000020E6100000BD7FE2B66CFF23403025DC7580C64A40
Schlump;;;;0101000020E6100000631E43119CF02340FFA902FFA5C84A40
Saarlandstraße;;;;0101000020E6100000E34515B47F102440DA756F4562CB4A40
U Gänsemarkt;;;;0101000020E61000002AE44A3D0BFA2340BE8CBD7218C74A40
Wildacker;;;;0101000020E61000009EB7B1D991C62340A4B95F4F85CF4A40
Dallbregen;;;;0101000020E6100000CE57C9C7EECA2340DEF1DC312BCF4A40
Wildacker;;;;0101000020E6100000F74B7ACECCC623409CFEEC478ACF4A40
Hamburg Hauptbahnhof;S-Bahn Hamburg;HVV;;0101000020E6100000EDB36F93F6032440B3E26597B9C64A40
Klein Flottbek;S-Bahn Hamburg;HVV;;0101000020E61000008AA768F68AB82340A8CEFE9B72C74A40
Othmarschen;S-Bahn Hamburg;HVV;;0101000020E6100000D495198057C52340790371C394C74A40
Blankenese;S-Bahn Hamburg;HVV;;0101000020E61000008F75CCD47FA123405F5A796E46C84A40
Hamburg Hauptbahnhof;S-Bahn Hamburg;HVV;;0101000020E6100000358122163104244065C6DB4AAFC64A40
Hasselbrook;;;;0101000020E6100000A9B40FC3581C2440B8150CF846C84A40
Alte Wöhr (Stadtpark);S-Bahn Hamburg;HVV;;0101000020E6100000B3AE76B92D12244038B57DD987CC4A40
Rübenkamp (City Nord);S-Bahn Hamburg;HVV;;0101000020E610000057F1A19F04112440EEDC6A8C8CCD4A40
Ohlsdorf;DB Netz AG;HVV;;0101000020E6100000ED61D45A3D10244030641AF274CF4A40
Wellingsbüttel;S-Bahn Hamburg;HVV;;0101000020E6100000EC4A708F4A2A2440F6DF394A14D24A40
Poppenbüttel;S-Bahn Hamburg;HVV;;0101000020E6100000040DECE703302440F5EF445A74D34A40
Bf. Altona;;;;0101000020E61000004D20DBE852DE2340837170E998C64A40
Lübecker Straße;;;;0101000020E61000005702CEF7F80D2440E5805D4D9EC74A40
Wandsbek Markt;;;;0101000020E610000050B637AE352224400ED29D712BC94A40
Hallerstraße;;;;0101000020E61000000FF6813F57FA23401DCD91955FC94A40
Kellingusenstraße;;;;0101000020E61000005AC63CE1DBFA23403E85121C4DCB4A40
Trabrennbahn;;;;0101000020E610000058F66E3D5434244013AE916E95CC4A40
Ohlsdorf;;;;0101000020E6100000EC0324F5F90F24407786A92D75CF4A40
Berne;;;;0101000020E6100000724CBB3DAD472440689F22E241D04A40
Berne;;;;0101000020E610000041C692286A472440906B43C538D04A40
Meiendorfer Weg;;;no;0101000020E61000006E4ECA49CD4F24401534D2F7BFD14A40
Volksdorf;;;;0101000020E6100000473F1A4E995324404DBB3DAD47D34A40
Volksdorf;;;;0101000020E61000005B54D5157D53244088156EF948D34A40
Buchenkamp;;;;0101000020E6100000B03A17EBC05E2440D21A289595D34A40
Buckhorn;;;;0101000020E6100000579E9B919C4F244085E2D8C413D54A40
Wedel, Roland;;;;0101000020E610000015E06014A9652340C6111038B7CA4A40
Veddel;S-Bahn Hamburg;HVV;;0101000020E6100000A0275426EB0624405F0F26C5C7C24A40
Hamburg Hauptbahnhof;S-Bahn Hamburg;HVV;;0101000020E6100000F25EB532E1032440844A5CC7B8C64A40
Hamburg Dammtor;;;;0101000020E61000006388523184FA234089F37002D3C74A40
Holstenstraße;S-Bahn Hamburg;Hamburger Verkehrsverbund;;0101000020E6100000E17D552E54E62340BB8102EFE4C74A40
Bei St. Annen;;;;0101000020E6100000BF4DDAAF96FE234024624A24D1C54A40
Brandstwiete;;;;0101000020E6100000BAE644717DFE2340981C774A07C64A40
Bf. Altona;;;;0101000020E610000031A479B6FDDD23407F254685A0C64A40
Max-Brauer-Allee (Mitte);;;;0101000020E610000005C99640A5E52340AA9B30067BC74A40
S Holstenstraße;;;;0101000020E6100000D7862FB88BE523405C1DA5B7E4C74A40
Rathausmarkt;;;;0101000020E6100000FB7EC575E7FC2340A23FD93972C64A40
Rathausmarkt (Petrikirche);;;;0101000020E61000005C9F28BFFBFD23408618F90670C64A40
Hauptbahnhof/Kirchenallee;;;;0101000020E6100000B8E5C86F76042440EB0A11CBC1C64A40
Hauptbahnhof/Kirchenallee;;;;0101000020E61000009AF3E7363C04244015CD0358E4C64A40
Gurlittstraße;;;;0101000020E61000002642D94A9E052440A7F512BE52C74A40
Gurlittstraße;;;;0101000020E6100000A0A28F9EC7052440C76B5ED559C74A40
AK St. Georg;;;;0101000020E610000048DD730580072440440B1A44B5C74A40
Graumannsweg;;;;0101000020E6100000E35C1EC6FF082440EA5F92CA14C84A40
Graumannsweg;;;;0101000020E61000005C71169BFB0824404E4DDDF016C84A40
S Holstenstraße;;;;0101000020E6100000A6B1625D81E52340ACA7FBA5EAC74A40
U Borgweg;;;;0101000020E61000001F1CA2C0F107244034FC02D59ACB4A40
Eppendorf, Markt;;;;0101000020E61000005C9544F641FA23407C8A77DBE0CB4A40
Eppendorf, Markt;;;;0101000020E6100000621CB7F358FA2340AEE17DB0E7CB4A40
Jahnring (Mitte);;;;0101000020E610000062DA37F75707244028DC86ACC9CC4A40
Kellingusenstraße;;;;0101000020E6100000E557BD0D7BFB2340F8A287EB62CB4A40
Schule Arp-Schnitger-Stieg;;;;0101000020E6100000EC17EC866D9F2340C4C2FF0C25C24A40
Volksdorf;;;;0101000020E610000003637D0393532440A648BE1248D34A40
Hoheluftbrücke;;;;0101000020E610000089618731E9F323408649A764EFC94A40
Uhlandstraße;;;no;0101000020E6100000AFA7678BB50D24409AE2BBDE47C84A40
S Hammerbrook/City Süd;;;;0101000020E6100000589AEF3BE10C2440868D57C5C0C54A40
Dehnhaide;;;;0101000020E6100000B9B71105E9142440D5809C8B1ACA4A40
Hamburger Straße;;;;0101000020E6100000F131B32A1D132440A9E0F08288C94A40
Mundsburg;;;;0101000020E61000005CD9F456130E244052DDB7B5E0C84A40
S Hammerbrook/City Süd;;;;0101000020E61000007297B32DB90C24400298D7B6CDC54A40
S Landwehr;;;;0101000020E6100000BE6FD7A60C132440B046D15ED8C74A40
U Burgstraße;;;;0101000020E6100000724D26135C152440876753BF1CC74A40
U Burgstraße;;;;0101000020E61000001D74AECD6B15244002AE1A3A2CC74A40
U Mundsburg;;;;0101000020E6100000A3CD716E130E24408CD8CCC6EFC84A40
U Sierichstraße;;;;0101000020E6100000CAAE0F46470124409616E41D96CB4A40
U Sierichstraße;;;;0101000020E61000009751D1FD41012440DD0429C297CB4A40
U Wartenau;;;;0101000020E610000037ED180DCF1124409062CAD12DC84A40
U Wartenau;;;;0101000020E6100000E4B0EA6289112440173DA6A43DC84A40
